,Unnamed: 0,closed,opened,duration,status,seg_id,created,ID,decision,score,assignee_masked
2252,2252,2022-01-04 17:45:22.238000128,2022-01-04 17:42:40.523000064,159.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yesConditional,0.5,19
2253,2253,2022-01-04 18:31:44.960000000,2022-01-04 18:19:33.864999936,728.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yesConditional,0.5,20
2254,2254,2022-01-04 16:26:19.036999936,2022-01-04 16:25:13.768999936,64.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yes,1.0,25
2255,2255,2022-01-04 17:35:14.267000064,2022-01-04 17:33:27.942000128,105.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yesConditional,0.5,26
2256,2256,2022-01-04 19:43:51.350000128,2022-01-04 19:37:20.057999872,389.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yesConditional,0.5,21
2257,2257,2022-01-04 19:02:27.196000000,2022-01-04 18:59:05.256000000,202.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yesConditional,0.5,22
2258,2258,2022-01-04 17:56:57.456999936,2022-01-04 17:53:38.456999936,198.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yesConditional,0.5,23
2259,2259,2022-01-04 16:57:27.628999936,2022-01-04 16:55:16.838000128,129.0,closed,864691135847923806,2022-01-04 13:00:20.018000000,139,yesConditional,0.5,24
2260,2260,2022-01-05 00:12:29.440999936,2022-01-05 00:11:43.075000064,45.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,1
2261,2261,2022-01-05 05:58:58.160000000,2022-01-05 05:57:33.995000064,82.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,2
2262,2262,2022-01-04 19:00:45.475000064,2022-01-04 18:59:50.459000064,54.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,3
2263,2263,2022-01-04 16:17:05.988000000,2022-01-04 16:16:26.647000064,38.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,4
2264,2264,2022-01-04 17:43:50.228999936,2022-01-04 17:38:51.526000128,292.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,5
2265,2265,2022-01-04 17:56:14.620999936,2022-01-04 17:55:25.668999936,47.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,6
2266,2266,2022-01-04 17:58:19.158000128,2022-01-04 17:56:48.819000064,89.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,7
2267,2267,2022-01-04 18:40:10.412999936,2022-01-04 18:38:51.590000128,77.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,8
2268,2268,2022-01-04 16:49:05.252000000,2022-01-04 16:48:22.451000064,41.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,9
2269,2269,2022-01-04 18:12:13.022000128,2022-01-04 18:08:35.984000000,216.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,10
2270,2270,2022-01-13 12:34:35.284999936,2022-01-13 12:34:06.201999872,28.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,11
2271,2271,2022-01-04 18:32:09.278000128,2022-01-04 18:28:00.284000000,34.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,12
2272,2272,2022-01-04 18:46:37.688999936,2022-01-04 18:44:07.507000064,149.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,yesConditional,0.5,13
2273,2273,2022-01-05 15:41:01.083000064,2022-01-05 15:39:57.136000000,60.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,14
2274,2274,2022-01-04 17:57:18.247000064,2022-01-04 17:51:50.430000128,326.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,15
2275,2275,2022-01-04 18:17:07.935000064,2022-01-04 18:14:14.039000064,170.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,16
2276,2276,2022-01-04 19:01:41.775000064,2022-01-04 18:57:57.918000128,217.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,17
2277,2277,2022-01-04 17:49:56.758000128,2022-01-04 17:46:31.283000064,161.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,18
2278,2278,2022-01-04 17:53:36.300000000,2022-01-04 17:46:47.161999872,406.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,unsure,0.0,19
2279,2279,2022-01-04 18:33:29.260000000,2022-01-04 18:31:49.464000000,97.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,20
2280,2280,2022-01-04 16:27:28.508000000,2022-01-04 16:26:22.236000000,65.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,25
2281,2281,2022-01-04 17:48:57.812999936,2022-01-04 17:35:20.271000064,815.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,26
2282,2282,2022-01-04 19:46:12.772999936,2022-01-04 19:44:11.376999936,119.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,no,1.0,21
2283,2283,2022-01-04 19:03:48.492000000,2022-01-04 19:02:33.132999936,74.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,22
2284,2284,2022-01-04 18:13:23.657999872,2022-01-04 18:09:15.150000128,247.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,23
2285,2285,2022-01-04 16:59:35.440999936,2022-01-04 16:57:30.620000000,123.0,closed,864691135847923806,2022-01-04 13:00:20.753000000,140,errorNearby,0.0,24
2286,2286,2022-01-05 00:13:55.756000000,2022-01-05 00:12:33.256000000,81.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yesConditional,0.5,1
2287,2287,2022-01-05 06:05:03.940000000,2022-01-05 05:59:07.220000000,354.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,no,0.0,2
2288,2288,2022-01-04 19:01:25.592000000,2022-01-04 19:00:49.473999872,35.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,3
2289,2289,2022-01-04 16:20:49.935000064,2022-01-04 16:17:09.566000128,219.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,4
2290,2290,2022-01-04 17:45:06.544000000,2022-01-04 17:43:56.800999936,67.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,5
2291,2291,2022-01-04 17:57:48.656999936,2022-01-04 17:56:19.560000000,87.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,6
2292,2292,2022-01-04 17:59:33.304999936,2022-01-04 17:58:22.276999936,70.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yesConditional,0.5,7
2293,2293,2022-01-04 18:41:01.068999936,2022-01-04 18:40:14.196999936,46.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,8
2294,2294,2022-01-04 16:49:51.948000000,2022-01-04 16:49:14.500999936,37.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,9
2295,2295,2022-01-04 18:17:48.396000000,2022-01-04 18:12:18.385999872,329.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,10
2296,2296,2022-01-13 12:35:16.334000128,2022-01-13 12:34:35.862000128,40.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,11
2297,2297,2022-01-04 18:36:55.248000000,2022-01-04 18:33:21.104000000,213.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,12
2298,2298,2022-01-04 18:48:51.881999872,2022-01-04 18:46:43.199000064,127.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,13
2299,2299,2022-01-05 15:41:54.537999872,2022-01-05 15:41:06.283000064,46.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,14
2300,2300,2022-01-04 17:58:27.875000064,2022-01-04 17:57:22.350000128,64.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,15
2301,2301,2022-01-04 18:23:07.502000128,2022-01-04 18:20:40.336999936,144.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,16
2302,2302,2022-01-04 19:10:38.891000064,2022-01-04 19:04:08.239000064,388.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,17
2303,2303,2022-01-04 17:56:19.094000128,2022-01-04 17:50:00.006000128,180.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,18
2304,2304,2022-01-04 17:57:28.686000128,2022-01-04 17:56:32.956999936,55.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,19
2305,2305,2022-01-04 18:36:18.135000064,2022-01-04 18:33:34.017999872,161.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,20
2306,2306,2022-01-04 16:29:32.158000128,2022-01-04 16:28:13.140999936,77.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,25
2307,2307,2022-01-04 17:53:03.532000000,2022-01-04 17:49:53.356999936,188.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,26
2308,2308,2022-01-04 19:49:45.208999936,2022-01-04 19:47:04.428999936,159.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,21
2309,2309,2022-01-04 19:11:37.320999936,2022-01-04 19:10:59.975000064,36.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,22
2310,2310,2022-01-04 18:17:14.195000064,2022-01-04 18:13:27.300000000,225.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yesConditional,0.5,23
2311,2311,2022-01-04 17:14:10.276999936,2022-01-04 17:12:48.876000000,80.0,closed,864691137196956225,2022-01-04 13:00:21.453000000,151,yes,1.0,24
2312,2312,2022-01-05 00:15:25.624000000,2022-01-05 00:13:58.945999872,85.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,1
2313,2313,2022-01-05 06:11:50.251000064,2022-01-05 06:09:53.836999936,115.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yes,1.0,2
2314,2314,2022-01-04 19:02:34.894000128,2022-01-04 19:01:30.563000064,63.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,3
2315,2315,2022-01-04 16:32:56.041999872,2022-01-04 16:30:39.409999872,125.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,4
2316,2316,2022-01-04 17:47:08.779000064,2022-01-04 17:46:27.215000064,39.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,5
2317,2317,2022-01-04 17:59:09.932999936,2022-01-04 17:57:53.523000064,75.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yes,1.0,6
2318,2318,2022-01-04 18:00:41.294000128,2022-01-04 17:59:36.656000000,63.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,7
2319,2319,2022-01-04 18:42:37.819000064,2022-01-04 18:41:07.368000000,90.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yes,1.0,8
2320,2320,2022-01-04 16:51:12.284000000,2022-01-04 16:49:54.752999936,77.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,9
2321,2321,2022-01-04 18:30:01.672000000,2022-01-04 18:19:25.359000064,635.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,10
2322,2322,2022-01-13 12:35:49.267000064,2022-01-13 12:35:16.865999872,32.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,11
2323,2323,2022-01-04 18:39:26.103000064,2022-01-04 18:37:02.270000128,143.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,12
2324,2324,2022-01-04 18:51:04.580000000,2022-01-04 18:48:56.374000128,126.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,13
2325,2325,2022-01-05 15:42:29.908999936,2022-01-05 15:41:59.131000064,29.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,14
2326,2326,2022-01-04 17:59:58.120999936,2022-01-04 17:58:31.108000000,86.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,15
2327,2327,2022-01-04 18:28:23.460000000,2022-01-04 18:26:42.236000000,99.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,16
2328,2328,2022-01-04 19:13:03.849999872,2022-01-04 19:10:42.976999936,138.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,17
2329,2329,2022-01-04 17:57:16.464000000,2022-01-04 17:56:22.720000000,52.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,18
2330,2330,2022-01-04 18:00:07.052000000,2022-01-04 17:57:32.433999872,153.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,19
2331,2331,2022-01-04 18:38:12.396000000,2022-01-04 18:36:44.153999872,85.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yes,1.0,20
2332,2332,2022-01-04 16:31:08.807000064,2022-01-04 16:29:35.251000064,93.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yes,1.0,25
2333,2333,2022-01-04 17:54:32.596999936,2022-01-04 17:53:24.476999936,66.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,26
2334,2334,2022-01-04 19:52:02.071000064,2022-01-04 19:49:49.668000000,131.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,21
2335,2335,2022-01-04 19:12:44.438000128,2022-01-04 19:11:40.424000000,63.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,22
2336,2336,2022-01-04 18:36:01.687000064,2022-01-04 18:26:50.579000064,548.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,23
2337,2337,2022-01-04 17:15:45.635000064,2022-01-04 17:14:13.456999936,90.0,closed,864691137196956225,2022-01-04 13:00:22.106000000,152,yesConditional,0.5,24
2338,2338,2022-01-05 00:22:07.521999872,2022-01-05 00:15:47.636000000,27.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,1
2339,2339,2022-01-05 06:12:22.107000064,2022-01-05 06:11:56.584000000,24.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,2
2340,2340,2022-01-04 19:03:54.288000000,2022-01-04 19:03:01.740000000,51.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,3
2341,2341,2022-01-04 16:33:32.252000000,2022-01-04 16:32:59.950000128,30.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,4
2342,2342,2022-01-04 17:48:47.465999872,2022-01-04 17:47:13.284000000,87.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,5
2343,2343,2022-01-04 18:00:11.980000000,2022-01-04 17:59:14.427000064,57.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,6
2344,2344,2022-01-04 18:01:22.588000000,2022-01-04 18:00:44.948999936,36.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,7
2345,2345,2022-01-04 18:43:10.892000000,2022-01-04 18:42:41.897999872,28.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,8
2346,2346,2022-01-04 16:51:57.625999872,2022-01-04 16:51:15.249999872,41.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,9
2347,2347,2022-01-04 18:36:55.311000064,2022-01-04 18:30:30.347000064,384.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,10
2348,2348,2022-01-13 12:37:21.744000000,2022-01-13 12:35:49.721999872,92.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,11
2349,2349,2022-01-04 18:40:45.995000064,2022-01-04 18:39:29.616999936,74.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,12
2350,2350,2022-01-04 18:57:08.224999936,2022-01-04 18:51:09.576999936,357.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,13
2351,2351,2022-01-05 15:44:18.956999936,2022-01-05 15:42:33.811000064,103.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,14
2352,2352,2022-01-04 18:01:52.416000000,2022-01-04 18:00:04.296000000,106.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,15
2353,2353,2022-01-04 18:30:30.456000000,2022-01-04 18:29:47.088000000,40.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,16
2354,2354,2022-01-04 19:14:09.244999936,2022-01-04 19:13:08.116999936,60.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,17
2355,2355,2022-01-04 17:57:59.891000064,2022-01-04 17:57:19.472999936,40.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,18
2356,2356,2022-01-04 18:02:36.316999936,2022-01-04 18:00:11.857999872,143.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,19
2357,2357,2022-01-04 18:39:09.150000128,2022-01-04 18:38:17.462000128,49.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,20
2358,2358,2022-01-04 16:31:39.896999936,2022-01-04 16:31:12.081999872,27.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,25
2359,2359,2022-01-04 17:56:29.716999936,2022-01-04 17:54:36.592000000,110.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,26
2360,2360,2022-01-04 19:54:04.359000064,2022-01-04 19:52:24.247000064,99.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,21
2361,2361,2022-01-04 19:13:46.408999936,2022-01-04 19:12:47.232999936,59.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,22
2362,2362,2022-01-04 18:36:36.684000000,2022-01-04 18:36:05.665999872,29.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,23
2363,2363,2022-01-04 17:16:56.838000128,2022-01-04 17:15:49.599000064,65.0,closed,864691137196956225,2022-01-04 13:00:23.108000000,153,no,1.0,24
2364,2364,2022-01-05 00:25:02.116000000,2022-01-05 00:23:24.612999936,95.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,1
2365,2365,2022-01-05 06:14:28.398000128,2022-01-05 06:12:29.396000000,117.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,2
2366,2366,2022-01-04 19:04:03.953999872,2022-01-04 19:03:59.823000064,3.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,3
2367,2367,2022-01-04 16:34:50.585999872,2022-01-04 16:33:37.292000000,72.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yesConditional,0.5,4
2368,2368,2022-01-04 17:51:10.759000064,2022-01-04 17:48:51.627000064,137.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,5
2369,2369,2022-01-04 18:02:52.348999936,2022-01-04 18:00:15.958000128,155.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,6
2370,2370,2022-01-04 18:03:20.347000064,2022-01-04 18:01:26.270000128,113.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,7
2371,2371,2022-01-04 18:45:04.063000064,2022-01-04 18:43:18.115000064,105.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,8
2372,2372,2022-01-04 16:53:32.103000064,2022-01-04 16:52:00.692000000,61.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,9
2373,2373,2022-01-04 18:41:52.796000000,2022-01-04 18:37:14.444999936,277.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yesConditional,0.5,10
2374,2374,2022-01-13 12:38:03.380999936,2022-01-13 12:37:22.108000000,40.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,11
2375,2375,2022-01-04 18:43:37.263000064,2022-01-04 18:40:56.832999936,159.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yesConditional,0.5,12
2376,2376,2022-01-04 19:02:19.830000128,2022-01-04 18:57:59.270000128,260.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,13
2377,2377,2022-01-05 15:45:23.139000064,2022-01-05 15:44:23.243000064,59.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,14
2378,2378,2022-01-04 18:03:53.608999936,2022-01-04 18:02:02.687000064,109.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,15
2379,2379,2022-01-04 18:33:12.668999936,2022-01-04 18:30:47.984999936,142.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,16
2380,2380,2022-01-04 19:15:50.952999936,2022-01-04 19:14:13.017999872,95.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,17
2381,2381,2022-01-04 18:08:58.776999936,2022-01-04 17:58:03.551000064,281.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,18
2382,2382,2022-01-04 18:05:39.996999936,2022-01-04 18:02:40.576999936,177.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,19
2383,2383,2022-01-04 18:41:12.667000064,2022-01-04 18:39:13.796000000,116.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,20
2384,2384,2022-01-04 16:32:19.108000000,2022-01-04 16:31:43.268999936,35.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,25
2385,2385,2022-01-04 17:59:46.271000064,2022-01-04 17:57:53.743000064,111.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,26
2386,2386,2022-01-04 19:58:17.680000000,2022-01-04 19:54:10.076999936,246.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,21
2387,2387,2022-01-04 19:15:22.128000000,2022-01-04 19:13:49.584000000,91.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,22
2388,2388,2022-01-04 18:40:33.975000064,2022-01-04 18:36:39.974000128,232.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yesConditional,0.5,23
2389,2389,2022-01-04 17:18:59.631000064,2022-01-04 17:16:59.936000000,118.0,closed,864691137196956225,2022-01-04 13:00:23.901000000,154,yes,1.0,24
2390,2390,2022-01-05 00:25:56.460000000,2022-01-05 00:25:05.519000064,49.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,1
2391,2391,2022-01-05 06:15:40.760999936,2022-01-05 06:14:31.604999936,68.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yes,0.0,2
2392,2392,2022-01-04 19:04:52.857999872,2022-01-04 19:04:07.335000064,45.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,3
2393,2393,2022-01-04 16:35:20.020999936,2022-01-04 16:34:54.492999936,24.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yes,0.0,4
2394,2394,2022-01-04 17:54:10.990000128,2022-01-04 17:51:14.619000064,173.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,5
2395,2395,2022-01-04 18:04:00.676000000,2022-01-04 18:02:56.388000000,63.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yes,0.0,6
2396,2396,2022-01-04 18:04:16.912999936,2022-01-04 18:03:25.033999872,51.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,7
2397,2397,2022-01-04 18:46:22.456000000,2022-01-04 18:45:10.612000000,70.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yes,0.0,8
2398,2398,2022-01-04 16:54:36.038000128,2022-01-04 16:53:35.364000000,59.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,9
2399,2399,2022-01-04 18:44:40.724000000,2022-01-04 18:42:09.953999872,150.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,10
2400,2400,2022-01-13 12:38:39.463000064,2022-01-13 12:38:03.904999936,34.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,11
2401,2401,2022-01-04 18:46:38.926000128,2022-01-04 18:43:40.544000000,121.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,12
2402,2402,2022-01-04 19:04:33.487000064,2022-01-04 19:02:24.095000064,128.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yes,0.0,13
2403,2403,2022-01-05 15:48:23.083000064,2022-01-05 15:46:40.711000064,100.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,14
2404,2404,2022-01-04 18:07:20.268000000,2022-01-04 18:03:59.547000064,199.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,15
2405,2405,2022-01-04 18:35:58.760000000,2022-01-04 18:33:55.124000000,121.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,16
2406,2406,2022-01-04 19:19:36.446000128,2022-01-04 19:18:23.038000128,70.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,17
2407,2407,2022-01-04 18:12:37.456999936,2022-01-04 18:09:02.353999872,60.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,18
2408,2408,2022-01-04 18:28:49.510000128,2022-01-04 18:28:16.503000064,31.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yes,0.0,19
2409,2409,2022-01-04 18:45:29.280999936,2022-01-04 18:41:17.680999936,248.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,20
2410,2410,2022-01-04 16:33:39.089999872,2022-01-04 16:32:22.783000064,75.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yes,0.0,25
2411,2411,2022-01-04 18:00:46.414000128,2022-01-04 17:59:50.520000000,55.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,26
2412,2412,2022-01-04 20:04:35.655000064,2022-01-04 19:58:22.484000000,371.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,21
2413,2413,2022-01-04 19:16:29.172999936,2022-01-04 19:15:25.171000064,63.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,22
2414,2414,2022-01-04 18:41:48.992999936,2022-01-04 18:40:39.272999936,68.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,23
2415,2415,2022-01-04 17:20:31.897999872,2022-01-04 17:19:17.192999936,72.0,closed,864691135385216597,2022-01-04 13:00:24.311000000,160,yesConditional,1.0,24
2416,2416,2022-01-05 00:28:02.998000128,2022-01-05 00:26:00.191000064,119.0,closed,864691135385216597,2022-01-04 13:00:25.112000000,161,yes,1.0,1
2417,2417,2022-01-05 06:16:28.121999872,2022-01-05 06:15:44.560999936,42.0,closed,864691135385216597,2022-01-04 13:00:25.112000000,161,yes,1.0,2
2418,2418,2022-01-04 19:05:27.004000000,2022-01-04 19:04:56.736000000,29.0,closed,864691135385216597,2022-01-04 13:00:25.112000000,161,yes,1.0,3
2419,2419,2022-01-04 16:35:47.308999936,2022-01-04 16:35:23.272000000,23.0,closed,864691135385216597,2022-01-04 13:00:25.112000000,161,yes,1.0,4
